timestamp,neck_angle,torso_angle,is_bad_posture,bad_duration_sec
2026-04-22T12:54:08,23.155,7.628,0,0.000
2026-04-22T12:54:08,22.455,7.532,0,0.000
2026-04-22T12:54:08,21.588,7.401,0,0.000
2026-04-22T12:54:08,20.548,7.250,0,0.000
2026-04-22T12:54:08,19.596,7.177,0,0.000
2026-04-22T12:54:08,19.289,7.283,0,0.000
2026-04-22T12:54:08,19.408,7.421,0,0.000
2026-04-22T12:54:08,19.701,7.719,0,0.000
2026-04-22T12:54:08,20.250,7.994,0,0.000
2026-04-22T12:54:08,20.429,8.249,0,0.000
2026-04-22T12:54:08,20.491,8.547,0,0.000
2026-04-22T12:54:08,20.357,9.103,0,0.000
2026-04-22T12:54:08,19.812,9.742,0,0.000
2026-04-22T12:54:08,18.161,9.739,0,0.000
2026-04-22T12:54:08,16.887,9.656,0,0.000
2026-04-22T12:54:08,17.122,8.849,0,0.000
2026-04-22T12:54:08,18.179,7.547,0,0.000
2026-04-22T12:54:09,19.288,5.812,0,0.000
2026-04-22T12:54:10,21.044,3.942,0,0.000
2026-04-22T12:54:10,23.765,2.741,0,0.000
2026-04-22T12:54:10,26.213,1.450,1,0.000
2026-04-22T12:54:10,27.646,0.887,1,0.033
2026-04-22T12:54:10,28.504,0.712,1,0.065
2026-04-22T12:54:10,29.609,0.632,1,0.105
2026-04-22T12:54:10,29.686,0.653,1,0.157
2026-04-22T12:54:10,29.213,0.683,1,0.177
2026-04-22T12:54:10,29.358,0.690,1,0.220
2026-04-22T12:54:10,29.403,0.655,1,0.254
2026-04-22T12:54:10,28.850,0.723,1,0.273
2026-04-22T12:54:10,28.398,0.887,1,0.307
2026-04-22T12:54:10,28.606,0.858,1,0.342
2026-04-22T12:54:10,29.441,0.648,1,0.371
2026-04-22T12:54:10,29.381,0.554,1,0.407
2026-04-22T12:54:10,29.378,0.508,1,0.441
2026-04-22T12:54:10,29.762,0.432,1,0.475
2026-04-22T12:54:10,29.611,0.312,1,0.507
2026-04-22T12:54:10,29.391,0.236,1,0.554
2026-04-22T12:54:10,29.239,0.203,1,0.588
2026-04-22T12:54:10,25.450,1.268,1,0.613
2026-04-22T12:54:10,25.273,1.423,1,0.652
2026-04-22T12:54:10,21.580,2.631,0,0.000
2026-04-22T12:54:10,17.835,3.877,0,0.000
2026-04-22T12:54:10,13.941,5.329,0,0.000
2026-04-22T12:54:10,9.462,6.579,0,0.000
2026-04-22T12:54:11,8.646,6.678,0,0.000
2026-04-22T12:54:11,4.196,7.584,0,0.000
2026-04-22T12:54:11,3.192,7.302,0,0.000
2026-04-22T12:54:11,2.213,6.902,0,0.000
2026-04-22T12:54:11,1.309,6.334,0,0.000
2026-04-22T12:54:11,0.952,5.992,0,0.000
2026-04-22T12:54:11,0.844,5.843,0,0.000
2026-04-22T12:54:11,0.643,5.896,0,0.000
2026-04-22T12:54:11,0.631,6.131,0,0.000
2026-04-22T12:54:11,0.664,6.429,0,0.000
2026-04-22T12:54:11,0.853,6.709,0,0.000
2026-04-22T12:54:11,0.934,7.008,0,0.000
2026-04-22T12:54:11,0.841,7.302,0,0.000
2026-04-22T12:54:11,1.066,7.482,0,0.000
2026-04-22T12:54:11,1.538,7.483,0,0.000
2026-04-22T12:54:11,2.236,7.365,0,0.000
2026-04-22T12:54:11,3.012,7.239,0,0.000
2026-04-22T12:54:11,4.058,7.107,0,0.000
2026-04-22T12:54:11,5.234,6.691,0,0.000
2026-04-22T12:54:11,6.204,6.155,0,0.000
2026-04-22T12:54:11,7.027,5.639,0,0.000
2026-04-22T12:54:11,7.687,5.164,0,0.000
2026-04-22T12:54:11,8.147,4.642,0,0.000
2026-04-22T12:54:11,8.233,3.970,0,0.000
2026-04-22T12:54:11,14.357,3.165,0,0.000
2026-04-22T12:54:11,20.396,2.521,0,0.000
2026-04-22T12:54:11,26.387,1.963,1,0.000
2026-04-22T12:54:12,30.077,1.473,1,0.337
2026-04-22T12:54:12,32.830,1.109,1,0.359
2026-04-22T12:54:12,34.496,1.009,1,0.396
2026-04-22T12:54:12,31.734,1.120,1,0.430
2026-04-22T12:54:12,28.839,1.433,1,0.456
2026-04-22T12:54:12,27.660,1.510,1,0.484
2026-04-22T12:54:12,30.389,1.532,1,0.528
2026-04-22T12:54:12,34.369,1.426,1,0.558
2026-04-22T12:54:12,40.133,1.161,1,0.590
2026-04-22T12:54:12,44.704,1.077,1,0.622
2026-04-22T12:54:12,50.011,0.845,1,0.652
2026-04-22T12:54:12,53.928,0.851,1,0.680
2026-04-22T12:54:12,55.609,1.032,1,0.736
2026-04-22T12:54:12,56.609,1.409,1,0.764
2026-04-22T12:54:12,57.227,1.750,1,0.796
2026-04-22T12:54:12,57.479,2.071,1,0.824
2026-04-22T12:54:12,57.178,2.413,1,0.859
2026-04-22T12:54:12,56.491,2.818,1,0.894
2026-04-22T12:54:12,56.450,3.075,1,0.926
2026-04-22T12:54:12,56.941,3.193,1,0.961
2026-04-22T12:54:12,57.439,3.312,1,0.982
2026-04-22T12:54:12,58.171,3.648,1,1.054
2026-04-22T12:54:12,59.331,4.078,1,1.078
2026-04-22T12:54:16,56.683,3.968,1,4.819
2026-04-22T12:54:16,54.012,3.752,1,4.862
2026-04-22T12:54:16,51.674,3.467,1,4.885
2026-04-22T12:54:16,49.548,3.261,1,4.924
2026-04-22T12:54:16,47.494,2.791,1,4.955
2026-04-22T12:54:16,45.260,2.097,1,4.981
2026-04-22T12:54:16,46.864,1.870,1,5.011
2026-04-22T12:54:16,48.625,1.744,1,5.056
2026-04-22T12:54:16,50.099,1.874,1,5.085
2026-04-22T12:54:17,51.206,2.059,1,5.127
2026-04-22T12:54:17,51.601,2.049,1,5.166
2026-04-22T12:54:17,51.801,2.006,1,5.195
2026-04-22T12:54:17,51.521,1.834,1,5.225
2026-04-22T12:54:17,50.625,1.707,1,5.255
2026-04-22T12:54:17,49.436,1.484,1,5.296
2026-04-22T12:54:17,47.862,1.024,1,5.317
2026-04-22T12:54:17,46.271,0.717,1,5.348
2026-04-22T12:54:17,44.449,0.575,1,5.391
2026-04-22T12:54:17,42.995,0.535,1,5.427
2026-04-22T12:54:17,41.842,0.526,1,5.447
2026-04-22T12:54:17,40.658,0.425,1,5.488
2026-04-22T12:54:17,39.942,0.538,1,5.532
2026-04-22T12:54:17,39.118,0.833,1,5.560
2026-04-22T12:54:17,38.445,1.195,1,5.599
2026-04-22T12:54:17,37.615,1.771,1,5.634
2026-04-22T12:54:17,36.702,2.243,1,5.656
2026-04-22T12:54:17,36.185,2.659,1,5.695
2026-04-22T12:54:17,35.384,3.048,1,5.728
2026-04-22T12:54:17,34.976,3.413,1,5.751
2026-04-22T12:54:17,34.630,3.623,1,5.783
2026-04-22T12:54:17,34.601,3.669,1,5.825
2026-04-22T12:54:17,34.689,3.758,1,5.859
2026-04-22T12:54:17,34.314,4.020,1,5.886
2026-04-22T12:54:17,34.083,4.140,1,5.928
2026-04-22T12:54:17,33.554,4.159,1,5.967
2026-04-22T12:54:17,32.742,4.081,1,5.999
2026-04-22T12:54:18,31.714,4.043,1,6.020
2026-04-22T12:54:18,31.436,3.617,1,6.578
2026-04-22T12:54:18,30.945,3.095,1,6.607
2026-04-22T12:54:18,30.237,2.683,1,6.626
2026-04-22T12:54:29,28.002,3.395,1,17.282
2026-04-22T12:54:29,26.198,4.179,1,17.824
2026-04-22T12:54:29,24.635,4.878,1,17.850
2026-04-22T12:54:29,22.431,5.959,0,0.000
2026-04-22T12:54:29,20.665,6.988,0,0.000
2026-04-22T12:54:29,19.069,7.921,0,0.000
2026-04-22T12:54:29,19.263,7.739,0,0.000
2026-04-22T12:54:29,19.294,7.563,0,0.000
2026-04-22T12:54:29,19.314,7.452,0,0.000
2026-04-22T12:54:29,19.291,7.345,0,0.000
2026-04-22T12:54:30,19.262,7.266,0,0.000
2026-04-22T12:54:30,19.315,7.218,0,0.000
2026-04-22T12:54:30,19.391,7.168,0,0.000
2026-04-22T12:54:30,19.577,7.158,0,0.000
2026-04-22T12:54:30,19.644,7.127,0,0.000
2026-04-22T12:54:30,19.678,7.080,0,0.000
2026-04-22T12:54:30,19.711,7.040,0,0.000
2026-04-22T12:54:30,19.738,7.014,0,0.000
2026-04-22T12:54:30,19.806,6.993,0,0.000
2026-04-22T12:54:30,19.843,6.981,0,0.000
2026-04-22T12:54:30,19.901,6.982,0,0.000
2026-04-22T12:54:30,19.951,6.996,0,0.000
2026-04-22T12:54:30,20.004,7.011,0,0.000
2026-04-22T12:54:30,20.062,7.029,0,0.000
2026-04-22T12:54:30,20.080,7.050,0,0.000
2026-04-22T12:54:30,20.079,7.076,0,0.000
2026-04-22T12:54:30,20.015,7.099,0,0.000
2026-04-22T12:54:30,19.940,7.116,0,0.000
2026-04-22T12:54:30,19.863,7.127,0,0.000
2026-04-22T12:54:30,19.775,7.125,0,0.000
2026-04-22T12:54:30,19.717,7.132,0,0.000
2026-04-22T12:54:30,19.661,7.126,0,0.000
2026-04-22T12:54:30,19.657,7.124,0,0.000
2026-04-22T12:54:30,19.655,7.139,0,0.000
2026-04-22T12:54:30,19.638,7.149,0,0.000
2026-04-22T12:54:30,19.586,7.150,0,0.000
2026-04-22T12:54:30,19.557,7.141,0,0.000
2026-04-22T12:54:30,19.520,7.123,0,0.000
2026-04-22T12:54:30,19.519,7.094,0,0.000
2026-04-22T12:54:30,19.524,7.055,0,0.000
2026-04-22T12:54:31,19.558,7.030,0,0.000
2026-04-22T12:54:31,19.648,7.007,0,0.000
2026-04-22T12:54:31,19.681,6.981,0,0.000
2026-04-22T12:54:31,19.741,6.963,0,0.000
2026-04-22T12:54:31,19.783,6.954,0,0.000
2026-04-22T12:54:31,19.827,6.936,0,0.000
2026-04-22T12:54:31,19.857,6.920,0,0.000
2026-04-22T12:54:31,19.871,6.919,0,0.000
2026-04-22T12:54:31,19.888,6.920,0,0.000
2026-04-22T12:54:31,19.897,6.924,0,0.000
2026-04-22T12:54:31,19.907,6.916,0,0.000
2026-04-22T12:54:31,19.863,6.917,0,0.000
2026-04-22T12:54:31,19.823,6.917,0,0.000
2026-04-22T12:54:31,19.806,6.922,0,0.000
2026-04-22T12:54:31,19.791,6.933,0,0.000
2026-04-22T12:54:31,19.738,6.940,0,0.000
2026-04-22T12:54:31,19.671,6.951,0,0.000
2026-04-22T12:54:31,19.643,6.966,0,0.000
2026-04-22T12:54:31,19.624,6.975,0,0.000
2026-04-22T12:54:31,19.597,6.977,0,0.000
2026-04-22T12:54:31,19.559,6.973,0,0.000
2026-04-22T12:54:31,19.543,6.974,0,0.000
2026-04-22T12:54:31,19.558,6.978,0,0.000
2026-04-22T12:54:31,19.573,6.978,0,0.000
2026-04-22T12:54:31,19.583,6.978,0,0.000
2026-04-22T12:54:31,19.575,6.966,0,0.000
2026-04-22T12:54:31,19.578,6.953,0,0.000
2026-04-22T12:54:31,19.573,6.944,0,0.000
2026-04-22T12:54:31,19.553,6.933,0,0.000
2026-04-22T12:54:31,19.551,6.922,0,0.000
2026-04-22T12:54:32,19.564,6.900,0,0.000
2026-04-22T12:54:32,19.623,6.890,0,0.000
2026-04-22T12:54:32,19.708,6.888,0,0.000
2026-04-22T12:54:32,19.830,6.879,0,0.000
2026-04-22T12:54:32,19.945,6.870,0,0.000
2026-04-22T12:54:32,20.076,6.861,0,0.000
2026-04-22T12:54:32,20.196,6.867,0,0.000
2026-04-22T12:54:32,20.253,6.877,0,0.000
2026-04-22T12:54:32,20.267,6.884,0,0.000
2026-04-22T12:54:32,20.251,6.884,0,0.000
2026-04-22T12:54:32,20.254,6.874,0,0.000
2026-04-22T12:54:32,20.260,6.859,0,0.000
2026-04-22T12:54:32,20.265,6.818,0,0.000
2026-04-22T12:54:32,20.311,6.739,0,0.000
2026-04-22T12:54:32,20.378,6.654,0,0.000
2026-04-22T12:54:32,20.446,6.585,0,0.000
2026-04-22T12:54:32,20.453,6.525,0,0.000
2026-04-22T12:54:32,20.430,6.472,0,0.000
2026-04-22T12:54:32,20.354,6.441,0,0.000
2026-04-22T12:54:32,20.268,6.435,0,0.000
2026-04-22T12:54:32,20.234,6.431,0,0.000
2026-04-22T12:54:32,20.152,6.426,0,0.000
2026-04-22T12:54:32,20.140,6.422,0,0.000
2026-04-22T12:54:32,20.131,6.421,0,0.000
2026-04-22T12:54:32,20.180,6.411,0,0.000
2026-04-22T12:54:32,20.244,6.400,0,0.000
2026-04-22T12:54:32,20.283,6.392,0,0.000
2026-04-22T12:54:32,20.359,6.383,0,0.000
2026-04-22T12:54:32,20.409,6.387,0,0.000
2026-04-22T12:54:32,20.442,6.356,0,0.000
2026-04-22T12:54:33,20.483,6.318,0,0.000
2026-04-22T12:54:33,20.508,6.286,0,0.000
2026-04-22T12:54:33,20.515,6.245,0,0.000
2026-04-22T12:54:33,20.517,6.186,0,0.000
2026-04-22T12:54:33,20.540,6.115,0,0.000
2026-04-22T12:54:33,20.580,6.067,0,0.000
2026-04-22T12:54:33,20.619,6.035,0,0.000
2026-04-22T12:54:33,20.721,6.001,0,0.000
2026-04-22T12:54:33,20.815,5.972,0,0.000
2026-04-22T12:54:33,20.933,5.955,0,0.000
2026-04-22T12:54:33,21.023,5.931,0,0.000
2026-04-22T12:54:33,21.091,5.912,0,0.000
2026-04-22T12:54:33,21.131,5.886,0,0.000
2026-04-22T12:54:33,21.063,5.858,0,0.000
2026-04-22T12:54:33,21.007,5.846,0,0.000
2026-04-22T12:54:33,20.941,5.837,0,0.000
2026-04-22T12:54:33,20.870,5.842,0,0.000
2026-04-22T12:54:33,20.831,5.862,0,0.000
2026-04-22T12:54:33,20.790,5.885,0,0.000
2026-04-22T12:54:33,20.784,5.916,0,0.000
2026-04-22T12:54:33,20.733,5.938,0,0.000
2026-04-22T12:54:33,20.691,5.960,0,0.000
2026-04-22T12:54:33,20.754,5.966,0,0.000
2026-04-22T12:54:33,20.862,5.979,0,0.000
2026-04-22T12:54:33,21.007,5.994,0,0.000
2026-04-22T12:54:33,21.197,5.997,0,0.000
2026-04-22T12:54:33,21.464,5.972,0,0.000
2026-04-22T12:54:33,21.713,5.951,0,0.000
2026-04-22T12:54:33,21.926,5.943,0,0.000
2026-04-22T12:54:33,22.178,5.923,0,0.000
2026-04-22T12:54:34,22.432,5.907,0,0.000
2026-04-22T12:54:34,22.649,5.899,0,0.000
2026-04-22T12:54:34,22.885,5.930,0,0.000
2026-04-22T12:54:34,23.001,5.947,0,0.000
2026-04-22T12:54:34,23.094,5.948,0,0.000
2026-04-22T12:54:34,23.083,5.897,0,0.000
2026-04-22T12:54:34,23.089,5.822,0,0.000
2026-04-22T12:54:34,23.096,5.751,0,0.000
2026-04-22T12:54:34,22.975,5.656,0,0.000
2026-04-22T12:54:34,22.974,5.562,0,0.000
2026-04-22T12:54:34,22.825,5.491,0,0.000
2026-04-22T12:54:34,22.657,5.463,0,0.000
2026-04-22T12:54:34,22.341,5.501,0,0.000
2026-04-22T12:54:34,21.959,5.536,0,0.000
2026-04-22T12:54:34,21.670,5.628,0,0.000
2026-04-22T12:54:34,21.344,5.763,0,0.000
2026-04-22T12:54:34,21.089,5.919,0,0.000
2026-04-22T12:54:34,20.837,6.086,0,0.000
2026-04-22T12:54:34,20.679,6.214,0,0.000
2026-04-22T12:54:34,20.548,6.360,0,0.000
2026-04-22T12:54:34,20.387,6.478,0,0.000
2026-04-22T12:54:34,20.193,6.571,0,0.000
2026-04-22T12:54:34,20.029,6.661,0,0.000
2026-04-22T12:54:34,19.889,6.761,0,0.000
2026-04-22T12:54:34,19.766,6.872,0,0.000
2026-04-22T12:54:34,19.690,6.986,0,0.000
2026-04-22T12:54:34,19.629,7.082,0,0.000
2026-04-22T12:54:34,19.651,7.172,0,0.000
2026-04-22T12:54:34,19.662,7.263,0,0.000
2026-04-22T12:54:34,19.680,7.335,0,0.000
2026-04-22T12:54:35,19.695,7.385,0,0.000
2026-04-22T12:54:35,19.729,7.416,0,0.000
2026-04-22T12:54:35,19.751,7.452,0,0.000
2026-04-22T12:54:35,19.774,7.482,0,0.000
2026-04-22T12:54:35,19.819,7.486,0,0.000
2026-04-22T12:54:35,19.865,7.486,0,0.000
2026-04-22T12:54:35,19.891,7.482,0,0.000
2026-04-22T12:54:35,19.886,7.480,0,0.000
2026-04-22T12:54:35,19.887,7.476,0,0.000
2026-04-22T12:54:35,19.884,7.466,0,0.000
2026-04-22T12:54:35,19.846,7.452,0,0.000
2026-04-22T12:54:35,19.785,7.434,0,0.000
2026-04-22T12:54:35,19.712,7.407,0,0.000
2026-04-22T12:54:35,19.650,7.383,0,0.000
2026-04-22T12:54:35,19.598,7.358,0,0.000
2026-04-22T12:54:35,19.526,7.335,0,0.000
2026-04-22T12:54:35,19.485,7.295,0,0.000
2026-04-22T12:54:35,19.476,7.241,0,0.000
2026-04-22T12:54:35,19.476,7.157,0,0.000
2026-04-22T12:54:35,19.552,7.053,0,0.000
2026-04-22T12:54:35,19.854,6.923,0,0.000
2026-04-22T12:54:35,20.178,6.793,0,0.000
2026-04-22T12:54:35,20.738,6.641,0,0.000
2026-04-22T12:54:35,21.341,6.495,0,0.000
2026-04-22T12:54:35,22.374,6.350,0,0.000
2026-04-22T12:54:35,23.377,6.196,0,0.000
2026-04-22T12:54:35,24.375,5.935,1,0.000
2026-04-22T12:54:35,25.353,5.619,1,0.029
2026-04-22T12:54:35,26.050,5.245,1,0.065
2026-04-22T12:54:35,26.727,4.899,1,0.086
2026-04-22T12:54:36,27.284,4.555,1,0.154
2026-04-22T12:54:36,27.932,4.209,1,0.171
2026-04-22T12:54:36,28.440,3.922,1,0.207
2026-04-22T12:54:36,28.896,3.672,1,0.241
2026-04-22T12:54:36,29.423,3.516,1,0.278
2026-04-22T12:54:36,30.016,3.330,1,0.312
2026-04-22T12:54:36,30.370,3.183,1,0.342
2026-04-22T12:54:36,30.585,3.035,1,0.369
2026-04-22T12:54:36,30.615,2.917,1,0.407
2026-04-22T12:54:36,30.720,2.825,1,0.415
2026-04-22T12:54:36,30.877,2.740,1,0.472
2026-04-22T12:54:36,30.933,2.671,1,0.498
2026-04-22T12:54:36,30.991,2.605,1,0.553
2026-04-22T12:54:36,31.014,2.566,1,0.571
2026-04-22T12:54:36,31.101,2.532,1,0.618
2026-04-22T12:54:36,31.203,2.481,1,0.647
2026-04-22T12:54:36,31.236,2.449,1,0.685
2026-04-22T12:54:36,31.248,2.413,1,0.707
2026-04-22T12:54:36,31.193,2.379,1,0.745
2026-04-22T12:54:36,31.112,2.342,1,0.766
2026-04-22T12:54:36,31.068,2.356,1,0.801
2026-04-22T12:54:36,30.967,2.430,1,0.829
2026-04-22T12:54:36,30.828,2.488,1,0.870
2026-04-22T12:54:36,30.757,2.558,1,0.890
2026-04-22T12:54:36,30.715,2.628,1,0.954
2026-04-22T12:54:36,30.717,2.700,1,0.972
2026-04-22T12:54:36,30.725,2.756,1,1.010
2026-04-22T12:54:36,30.746,2.739,1,1.037
2026-04-22T12:54:36,30.792,2.702,1,1.074
2026-04-22T12:54:36,30.770,2.628,1,1.104
2026-04-22T12:54:37,30.759,2.554,1,1.146
2026-04-22T12:54:37,30.730,2.481,1,1.172
2026-04-22T12:54:37,30.653,2.412,1,1.198
2026-04-22T12:54:37,30.548,2.364,1,1.228
2026-04-22T12:54:37,30.483,2.334,1,1.276
2026-04-22T12:54:37,30.424,2.318,1,1.298
2026-04-22T12:54:37,30.299,2.305,1,1.342
2026-04-22T12:54:37,30.122,2.306,1,1.383
2026-04-22T12:54:37,29.857,2.333,1,1.409
2026-04-22T12:54:37,29.607,2.399,1,1.450
2026-04-22T12:54:37,28.989,2.547,1,1.484
2026-04-22T12:54:37,28.340,2.758,1,1.500
2026-04-22T12:54:37,27.576,3.044,1,1.547
2026-04-22T12:54:37,26.909,3.355,1,1.555
2026-04-22T12:54:37,26.353,3.678,1,1.605
2026-04-22T12:54:37,25.823,3.972,1,1.627
2026-04-22T12:54:37,25.649,4.181,1,1.661
2026-04-22T12:54:37,25.581,4.321,1,1.693
2026-04-22T12:54:37,25.620,4.401,1,1.749
2026-04-22T12:54:37,25.470,4.484,1,1.775
2026-04-22T12:54:37,25.135,4.594,1,1.813
2026-04-22T12:54:37,24.765,4.695,1,1.832
2026-04-22T12:54:37,24.362,4.789,1,1.871
2026-04-22T12:54:37,23.871,4.902,0,0.000
2026-04-22T12:54:37,23.455,4.997,0,0.000
2026-04-22T12:54:37,23.198,5.044,0,0.000
2026-04-22T12:54:37,23.135,5.019,0,0.000
2026-04-22T12:54:37,23.163,4.980,0,0.000
2026-04-22T12:54:37,23.202,4.911,0,0.000
2026-04-22T12:54:37,23.277,4.847,0,0.000
2026-04-22T12:54:38,23.338,4.807,0,0.000
2026-04-22T12:54:38,23.394,4.789,0,0.000
2026-04-22T12:54:38,23.500,4.768,0,0.000
2026-04-22T12:54:38,23.546,4.770,0,0.000
2026-04-22T12:54:38,23.675,4.853,0,0.000
2026-04-22T12:54:38,23.779,4.954,0,0.000
2026-04-22T12:54:38,23.867,5.036,0,0.000
2026-04-22T12:54:38,23.944,5.106,1,0.000
2026-04-22T12:54:38,23.990,5.199,1,0.037
2026-04-22T12:54:38,24.050,5.286,1,0.069
2026-04-22T12:54:38,24.005,5.324,1,0.097
2026-04-22T12:54:38,23.993,5.327,1,0.116
2026-04-22T12:54:38,23.972,5.325,1,0.163
2026-04-22T12:54:38,23.936,5.320,1,0.189
2026-04-22T12:54:38,23.872,5.283,0,0.000
2026-04-22T12:54:38,23.786,5.246,0,0.000
